refYear,reporter,partner,partner_group,flow_india,cmdCode,cmdDesc,trade_value_usd,dataset_type,source_side
2021,India,China,China,Import,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",98481469.191,hs2,India_reporter
2021,India,China,China,Import,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",503565565.908,hs2,India_reporter
2021,India,China,China,Import,61,Apparel and clothing accessories; knitted or crocheted,179041241.939,hs2,India_reporter
2021,India,China,China,Import,62,Apparel and clothing accessories; not knitted or crocheted,100692345.706,hs2,India_reporter
2021,India,China,China,Import,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",173973960.524,hs2,India_reporter
2021,India,China,China,Import,64,Footwear; gaiters and the like; parts of such articles,250875271.999,hs2,India_reporter
2021,India,China,China,Import,65,Headgear and parts thereof,19411276.827,hs2,India_reporter
2021,India,China,China,Import,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",21602980.348,hs2,India_reporter
2021,India,China,China,Import,69,Ceramic products,366390456.864,hs2,India_reporter
2021,India,China,China,Import,70,Glass and glassware,633722433.787,hs2,India_reporter
2021,India,China,China,Import,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",206753282.543,hs2,India_reporter
2021,India,China,China,Import,72,Iron and steel,1178121971.187,hs2,India_reporter
2021,India,China,China,Import,73,Iron or steel articles,1627609330.884,hs2,India_reporter
2021,India,China,China,Import,74,Copper and articles thereof,303756984.062,hs2,India_reporter
2021,India,China,China,Import,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",483609678.053,hs2,India_reporter
2021,India,China,China,Import,83,Metal; miscellaneous products of base metal,474364353.404,hs2,India_reporter
2021,India,China,China,Import,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",18796332083.664,hs2,India_reporter
2021,India,China,China,Import,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26391476139.552,hs2,India_reporter
2021,India,China,China,Import,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",157739884.513,hs2,India_reporter
2021,India,China,China,Import,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1725000848.672,hs2,India_reporter
2021,India,China,China,Import,88,"Aircraft, spacecraft and parts thereof",1962135.891,hs2,India_reporter
2021,India,China,China,Import,89,"Ships, boats and floating structures",103486021.754,hs2,India_reporter
2021,India,China,China,Import,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2430638987.886,hs2,India_reporter
2021,India,China,China,Import,91,Clocks and watches and parts thereof,50921244.814,hs2,India_reporter
2021,India,China,China,Import,92,Musical instruments; parts and accessories of such articles,34231337.891,hs2,India_reporter
2021,India,China,China,Import,93,Arms and ammunition; parts and accessories thereof,1244.252,hs2,India_reporter
2021,India,China,China,Import,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",716495962.711,hs2,India_reporter
2021,India,China,China,Import,95,"Toys, games and sports requisites; parts and accessories thereof",250509307.485,hs2,India_reporter
2021,India,China,China,Import,96,Miscellaneous manufactured articles,357073527.473,hs2,India_reporter
2021,India,China,China,Import,97,Works of art; collectors' pieces and antiques,628049.408,hs2,India_reporter
2021,India,China,China,Export,97,Works of art; collectors' pieces and antiques,37034.47,hs2,India_reporter
2021,India,China,China,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1029395720.091,hs2,India_reporter
2021,India,China,China,Export,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",15624.609,hs2,India_reporter
2021,India,China,China,Export,5,Animal originated products; not elsewhere specified or included,3361628.092,hs2,India_reporter
2021,India,China,China,Export,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",519495.328,hs2,India_reporter
2021,India,China,China,Export,7,Vegetables and certain roots and tubers; edible,79773243.49,hs2,India_reporter
2021,India,China,China,Export,8,"Fruit and nuts, edible; peel of citrus fruit or melons",9602384.354,hs2,India_reporter
2021,India,China,China,Export,10,Cereals,369411983.627,hs2,India_reporter
2021,India,China,China,Export,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",938843.196,hs2,India_reporter
2021,India,China,China,Export,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",78275206.79,hs2,India_reporter
2021,India,China,China,Export,13,"Lac; gums, resins and other vegetable saps and extracts",38055936.623,hs2,India_reporter
2021,India,China,China,Export,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,18722400.653,hs2,India_reporter
2021,India,China,China,Export,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,717702339.23,hs2,India_reporter
2021,India,China,China,Export,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1621086.0,hs2,India_reporter
2021,India,China,China,Export,18,Cocoa and cocoa preparations,410049.427,hs2,India_reporter
2021,India,China,China,Export,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",992046.506,hs2,India_reporter
2021,India,China,China,Export,20,"Preparations of vegetables, fruit, nuts or other parts of plants",9996289.397,hs2,India_reporter
2021,India,China,China,Export,21,Miscellaneous edible preparations,3023149.822,hs2,India_reporter
2021,India,China,China,Export,22,"Beverages, spirits and vinegar",452475.463,hs2,India_reporter
2021,India,China,China,Export,23,"Food industries, residues and wastes thereof; prepared animal fodder",37735638.502,hs2,India_reporter
2021,India,China,China,Export,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",782748114.655,hs2,India_reporter
2021,India,China,China,Export,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1749250038.29,hs2,India_reporter
2021,India,China,China,Export,31,Fertilizers,2916453.571,hs2,India_reporter
2021,India,China,China,Export,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",23906623.672,hs2,India_reporter
2021,India,China,China,Export,35,Albuminoidal substances; modified starches; glues; enzymes,3243143.069,hs2,India_reporter
2021,India,China,China,Export,38,Chemical products n.e.c.,203413192.66,hs2,India_reporter
2021,India,China,China,Export,41,Raw hides and skins (other than furskins) and leather,72424932.963,hs2,India_reporter
2021,India,China,China,Export,43,Furskins and artificial fur; manufactures thereof,108462.943,hs2,India_reporter
2021,India,China,China,Export,45,Cork and articles of cork,59794.992,hs2,India_reporter
2021,India,China,China,Export,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",146392.195,hs2,India_reporter
2021,India,China,China,Export,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,3050939.455,hs2,India_reporter
2021,India,China,China,Export,60,Fabrics; knitted or crocheted,202005.397,hs2,India_reporter
2021,India,China,China,Export,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",502296546.495,hs2,India_reporter
2021,India,China,China,Export,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13199874.445,hs2,India_reporter
2021,India,China,China,Export,76,Aluminium and articles thereof,1265429463.638,hs2,India_reporter
2021,India,China,China,Export,78,Lead and articles thereof,288002.264,hs2,India_reporter
2021,India,China,China,Export,79,Zinc and articles thereof,17503439.997,hs2,India_reporter
2021,India,China,China,Export,80,Tin; articles thereof,19935.641,hs2,India_reporter
2021,India,China,China,Export,81,"Metals; n.e.c., cermets and articles thereof",1311141.98,hs2,India_reporter
2021,India,China,China,Export,88,"Aircraft, spacecraft and parts thereof",10633202.347,hs2,India_reporter
2021,India,China,China,Export,99,Commodities not specified according to kind,911609.061,hs2,India_reporter
2021,India,China,China,Export,9,"Coffee, tea, mate and spices",662694035.242,hs2,India_reporter
2021,India,China,China,Export,17,Sugars and sugar confectionery,61945017.448,hs2,India_reporter
2021,India,China,China,Export,24,Tobacco and manufactured tobacco substitutes,698111.557,hs2,India_reporter
2021,India,China,China,Export,26,"Ores, slag and ash",3482952718.678,hs2,India_reporter
2021,India,China,China,Export,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",152458659.698,hs2,India_reporter
2021,India,China,China,Export,29,Organic chemicals,2522223877.369,hs2,India_reporter
2021,India,China,China,Export,30,Pharmaceutical products,55415340.739,hs2,India_reporter
2021,India,China,China,Export,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",329351408.521,hs2,India_reporter
2021,India,China,China,Export,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",150611322.86,hs2,India_reporter
2021,India,China,China,Export,37,Photographic or cinematographic goods,186502.291,hs2,India_reporter
2021,India,China,China,Export,39,Plastics and articles thereof,408372294.482,hs2,India_reporter
2021,India,China,China,Export,40,Rubber and articles thereof,80169405.878,hs2,India_reporter
2021,India,China,China,Export,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",13946799.289,hs2,India_reporter
2021,India,China,China,Export,44,Wood and articles of wood; wood charcoal,38532695.359,hs2,India_reporter
2021,India,China,China,Export,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",378963062.538,hs2,India_reporter
2021,India,China,China,Export,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",226676.784,hs2,India_reporter
2021,India,China,China,Export,50,Silk,30684803.611,hs2,India_reporter
2021,India,China,China,Export,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2577358.262,hs2,India_reporter
2021,India,China,China,Export,52,Cotton,1682762479.726,hs2,India_reporter
2021,India,China,China,Export,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,142456703.415,hs2,India_reporter
2021,India,China,China,Export,54,Man-made filaments; strip and the like of man-made textile materials,22598515.63,hs2,India_reporter
2021,India,China,China,Export,55,Man-made staple fibres,54828828.725,hs2,India_reporter
2021,India,China,China,Export,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2973089.28,hs2,India_reporter
