refYear,partner_group,flow_india,cmdCode,cmdDesc,trade_value_usd
2020,United States,Export,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",77698710.749
2020,United States,Export,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",72064298.61
2020,United States,Export,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",61860262.365
2020,United States,Export,93,Arms and ammunition; parts and accessories thereof,61651075.71
2020,United States,Export,8,"Fruit and nuts, edible; peel of citrus fruit or melons",39775329.784
2020,United States,Export,50,Silk,36361708.351
2020,United States,Export,35,Albuminoidal substances; modified starches; glues; enzymes,32176303.151
2020,United States,Export,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",31986800.824
2020,United States,Export,24,Tobacco and manufactured tobacco substitutes,31555268.429
2020,United States,Export,17,Sugars and sugar confectionery,30931733.409
2020,United States,Export,18,Cocoa and cocoa preparations,26185665.124
2020,United States,Export,97,Works of art; collectors' pieces and antiques,22870723.223
2020,United States,Export,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",19572112.392
2020,United States,Export,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",17140959.151
2020,United States,Export,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",13477761.946
2020,United States,Export,81,"Metals; n.e.c., cermets and articles thereof",13295650.033
2020,United States,Export,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",13221910.862
2020,United States,Export,65,Headgear and parts thereof,10653292.337
2020,United States,Export,41,Raw hides and skins (other than furskins) and leather,9047686.806
2020,United States,Export,22,"Beverages, spirits and vinegar",8319221.193
2020,United States,Export,43,Furskins and artificial fur; manufactures thereof,7626392.233
2020,United States,Export,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",5727889.814
2020,United States,Export,91,Clocks and watches and parts thereof,5548896.454
2020,United States,Export,79,Zinc and articles thereof,5533293.834
2020,United States,Export,75,Nickel and articles thereof,5187501.339
2020,United States,Export,31,Fertilizers,4920668.927
2020,United States,Export,78,Lead and articles thereof,4819339.48
2020,United States,Export,92,Musical instruments; parts and accessories of such articles,4800997.621
2020,United States,Export,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2606293.264
2020,United States,Export,26,"Ores, slag and ash",2223360.511
2020,United States,Export,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2083487.354
2020,United States,Export,5,Animal originated products; not elsewhere specified or included,1065293.848
2020,United States,Export,45,Cork and articles of cork,673272.284
2020,United States,Export,99,Commodities not specified according to kind,555683.158
2020,United States,Export,80,Tin; articles thereof,332306.458
2020,United States,Export,89,"Ships, boats and floating structures",239326.357
2020,United States,Export,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",199083.083
2020,United States,Export,37,Photographic or cinematographic goods,120275.527
2020,United States,Export,2,Meat and edible meat offal,61465.232
2020,United States,Export,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,128.126
2021,United States,Export,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14105660257.653
2021,United States,Export,30,Pharmaceutical products,6617245679.159
2021,United States,Export,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",5246239121.947
2021,United States,Export,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4102121685.914
2021,United States,Export,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",3460971570.784
2021,United States,Export,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3373482100.608
2021,United States,Export,29,Organic chemicals,2972221733.39
2021,United States,Export,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2715369067.047
2021,United States,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2672485871.564
2021,United States,Export,61,Apparel and clothing accessories; knitted or crocheted,2512589642.621
2021,United States,Export,73,Iron or steel articles,2388142252.222
2021,United States,Export,62,Apparel and clothing accessories; not knitted or crocheted,2279856319.387
2021,United States,Export,39,Plastics and articles thereof,1398472355.515
2021,United States,Export,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1315186393.568
2021,United States,Export,57,Carpets and other textile floor coverings,1287845590.895
2021,United States,Export,38,Chemical products n.e.c.,1266222658.972
2021,United States,Export,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",903120864.286
2021,United States,Export,40,Rubber and articles thereof,823001556.092
2021,United States,Export,76,Aluminium and articles thereof,812369288.24
2021,United States,Export,72,Iron and steel,794309836.07
2021,United States,Export,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",739453218.646
2021,United States,Export,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",711846785.251
2021,United States,Export,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",595507410.108
2021,United States,Export,64,Footwear; gaiters and the like; parts of such articles,488814529.349
2021,United States,Export,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",462062940.742
2021,United States,Export,9,"Coffee, tea, mate and spices",400548637.356
2021,United States,Export,88,"Aircraft, spacecraft and parts thereof",392523533.698
2021,United States,Export,13,"Lac; gums, resins and other vegetable saps and extracts",363111839.922
2021,United States,Export,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",320124247.951
2021,United States,Export,70,Glass and glassware,317685330.966
2021,United States,Export,44,Wood and articles of wood; wood charcoal,285752137.058
2021,United States,Export,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",279336995.415
2021,United States,Export,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",270032981.047
2021,United States,Export,74,Copper and articles thereof,254215238.782
2021,United States,Export,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",231664328.369
2021,United States,Export,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",226221182.986
2021,United States,Export,10,Cereals,215201278.355
2021,United States,Export,83,Metal; miscellaneous products of base metal,209083809.584
2021,United States,Export,21,Miscellaneous edible preparations,190866920.185
2021,United States,Export,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",189596001.959
2021,United States,Export,69,Ceramic products,188093126.932
2021,United States,Export,95,"Toys, games and sports requisites; parts and accessories thereof",185032911.502
2021,United States,Export,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",182250524.212
2021,United States,Export,60,Fabrics; knitted or crocheted,174295731.972
2021,United States,Export,55,Man-made staple fibres,171462050.885
2021,United States,Export,54,Man-made filaments; strip and the like of man-made textile materials,168166098.747
2021,United States,Export,96,Miscellaneous manufactured articles,162435034.473
