typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20596090.303","0","20596090.303","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","50","Silk","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","49177605.511","0","49177605.511","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","32248321.789","0","32248321.789","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","94003109.072","0","94003109.072","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","53","Vegetable textile fibres; paper yarn and woven fabrics of paper yarn","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","80228830.029","0","80228830.029","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","54","Man-made filaments; strip and the like of man-made textile materials","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","992673104.869","0","992673104.869","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","55","Man-made staple fibres","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","440207454.253","0","440207454.253","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","57","Carpets and other textile floor coverings","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","18519288.049","0","18519288.049","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","98481469.191","0","98481469.191","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","503565565.908","0","503565565.908","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","61","Apparel and clothing accessories; knitted or crocheted","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","179041241.939","0","179041241.939","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","62","Apparel and clothing accessories; not knitted or crocheted","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","100692345.706","0","100692345.706","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","173973960.524","0","173973960.524","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","64","Footwear; gaiters and the like; parts of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","250875271.999","0","250875271.999","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","65","Headgear and parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","19411276.827","0","19411276.827","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","21602980.348","0","21602980.348","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","69","Ceramic products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","366390456.864","0","366390456.864","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","70","Glass and glassware","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","633722433.787","0","633722433.787","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","206753282.543","0","206753282.543","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1178121971.187","0","1178121971.187","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","73","Iron or steel articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1627609330.884","0","1627609330.884","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","303756984.062","0","303756984.062","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","483609678.053","0","483609678.053","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","474364353.404","0","474364353.404","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","18796332083.664","0","18796332083.664","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26391476139.552","0","26391476139.552","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","157739884.513","0","157739884.513","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1725000848.672","0","1725000848.672","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","88","Aircraft, spacecraft and parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1962135.891","0","1962135.891","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","89","Ships, boats and floating structures","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","103486021.754","0","103486021.754","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2430638987.886","0","2430638987.886","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","91","Clocks and watches and parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","50921244.814","0","50921244.814","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","92","Musical instruments; parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34231337.891","0","34231337.891","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","93","Arms and ammunition; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1244.252","0","1244.252","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","716495962.711","0","716495962.711","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","95","Toys, games and sports requisites; parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","250509307.485","0","250509307.485","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","96","Miscellaneous manufactured articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","357073527.473","0","357073527.473","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","97","Works of art; collectors' pieces and antiques","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","628049.408","0","628049.408","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","97","Works of art; collectors' pieces and antiques","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","37034.47","37034.47","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","03","Fish and crustaceans, molluscs and other aquatic invertebrates","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1029395720.091","1029395720.091","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","15624.609","15624.609","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","05","Animal originated products; not elsewhere specified or included","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3361628.092","3361628.092","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","519495.328","519495.328","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","79773243.49","79773243.49","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","9602384.354","9602384.354","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","10","Cereals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","369411983.627","369411983.627","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","11","Products of the milling industry; malt, starches, inulin, wheat gluten","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","938843.196","938843.196","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","78275206.79","78275206.79","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","13","Lac; gums, resins and other vegetable saps and extracts","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","38055936.623","38055936.623","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","18722400.653","18722400.653","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","717702339.23","717702339.23","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1621086","1621086","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","18","Cocoa and cocoa preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","410049.427","410049.427","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","19","Preparations of cereals, flour, starch or milk; pastrycooks' products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","992046.506","992046.506","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","20","Preparations of vegetables, fruit, nuts or other parts of plants","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","9996289.397","9996289.397","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","21","Miscellaneous edible preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3023149.822","3023149.822","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","452475.463","452475.463","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","23","Food industries, residues and wastes thereof; prepared animal fodder","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","37735638.502","37735638.502","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","25","Salt; sulphur; earths, stone; plastering materials, lime and cement","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","782748114.655","782748114.655","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1749250038.29","1749250038.29","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","31","Fertilizers","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","2916453.571","2916453.571","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","23906623.672","23906623.672","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","35","Albuminoidal substances; modified starches; glues; enzymes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3243143.069","3243143.069","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","203413192.66","203413192.66","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","41","Raw hides and skins (other than furskins) and leather","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","72424932.963","72424932.963","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","43","Furskins and artificial fur; manufactures thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","108462.943","108462.943","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","45","Cork and articles of cork","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","59794.992","59794.992","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","146392.195","146392.195","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3050939.455","3050939.455","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","60","Fabrics; knitted or crocheted","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","202005.397","202005.397","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","502296546.495","502296546.495","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","13199874.445","13199874.445","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","76","Aluminium and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1265429463.638","1265429463.638","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","288002.264","288002.264","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","17503439.997","17503439.997","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","80","Tin; articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","19935.641","19935.641","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1311141.98","1311141.98","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","88","Aircraft, spacecraft and parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","10633202.347","10633202.347","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","99","Commodities not specified according to kind","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","911609.061","911609.061","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","662694035.242","662694035.242","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","17","Sugars and sugar confectionery","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","61945017.448","61945017.448","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","24","Tobacco and manufactured tobacco substitutes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","698111.557","698111.557","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3482952718.678","3482952718.678","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","152458659.698","152458659.698","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","2522223877.369","2522223877.369","4","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","156","CHN","China","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","55415340.739","55415340.739","4","false","true",
